MOL_FORMULA	NUM_REPEATS	EXACT_MASS	NUM_CARBONS	ISOTOPE_2	ISOTOPE_3	ISOTOPE_4	ISOTOPE_5	ISOTOPE_6
C43H75NO8S	12	765.5213393600001	43	0.465076316587486	0.10563292058749431	0.021017353820291948	0.004773677755402408	
C43H76NO8P	145	765.530855022	43	0.46507631658748627	0.10563292058749435	0.015614125227175375	0.0017365998352345266	
C44H80NO7P	26	765.5672405299999	44	0.4758920448802181	0.11066305966308929	0.016756622195017463	0.0018576594958440724	
C48H95NO5	2	765.72102514	48	0.5191549580511472	0.13195341575049122	0.021883308478180447	0.0026626940847679875	
C49H99NO4	2	765.757410648	49	0.5299706863438799	0.1375684547185973	0.023310480770235707	0.002899378003414038	
C38H50N6O9S	2	766.3359981800002	38	0.4109976751238254	0.08223692488705273	0.018573475469095196	0.0037163858321108086	
C40H62O14	2	766.413956664	40	0.4326291317092896	0.09124438323172268	0.01250040979211512	0.002625092774191726	
C41H67O11P	26	766.442099594	41	0.4434448600020216	0.095923582371811	0.013487284249387357	0.0021683458629312624	
C41H66O13	15	766.450342172	41	0.44344486000202205	0.095923582371811	0.013487284249387362	0.002562590565282399	
C45H67O8P	2	766.457355734	45	0.4867077731729506	0.11581017871718652	0.017953523780375864	0.0020388945686093483	
C38H71O13P	10	766.4632289619999	38	0.41099767512382485	0.08223692488705248	0.010979768880429371	0.0021969526431628345	
C42H71O10P	29	766.4784851019999	42	0.45426058829475385	0.1007197614904016	0.014524767653186372	0.002069784687343474	
C42H70O12	6	766.4867276800001	42	0.4542605882947537	0.10071976149040146	0.014524767653186362	0.002483741624812169	
C39H74O12S	2	766.4900988080001	39	0.42181340341655726	0.08668216407013651	0.019062251139334564	0.003917270450446492	
C39H75O12P	7	766.49961447	39	0.4218134034165573	0.0866821640701364	0.011562879057706466	0.0021375755446989735	
C43H75O9P	62	766.51487061	43	0.4650763165874861	0.10563292058749431	0.015614125227175356	0.001953674814638842	
C43H74O11	2	766.523113188	43	0.46507631658748555	0.1056329205874942	0.015614125227175348	0.002387824773447471	
C42H75N2O8P	4	766.52610399	42	0.45426058829475385	0.10071976149040154	0.014524767653186391	0.0016558277498747822	
C44H79O8P	4	766.551256118	44	0.47589204488021836	0.11066305966308929	0.016756622195017463	0.0018576594958440718	
C43H79N2O7P	21	766.562489498	43	0.46507631658748594	0.10563292058749425	0.015614125227175337	0.001688781359858246	
C45H82O9	16	766.595884204	45	0.48670777317295005	0.1158101787171864	0.017953523780375864	0.0021419026207003906	
C49H82O6	5	766.611140344	49	0.5299706863438798	0.13756845471859727	0.023310480770235727	0.002899378003414031	
C55H90O	3	766.6991675	55	0.594865056100273	0.17371526807577967	0.03319314280325303	0.004667104178643986	
C21H36N7O16P3S	2	767.115208962	21	0.22713029414737695	0.04519119351100811	0.010264289075026302	0.0014858818400323446	
C37H49N7O9S	2	767.331247148	37	0.40018194683109304	0.07790866568247096	0.018084699798855887	0.0035207870511466694	
C40H66NO11P	12	767.437348562	40	0.4326291317092898	0.09124438323172265	0.012500409792115112	0.002062572894007785	
C41H70NO10P	25	767.4737340700001	41	0.44344486000202155	0.09592358237181096	0.01348728424938735	0.0019712235117556884	
C42H74NO9P	43	767.510119578	42	0.45426058829475374	0.10071976149040156	0.01452476765318638	0.0018628062186091293	
C43H78NO8P	119	767.546505086	43	0.4650763165874869	0.10563292058749442	0.015614125227175374	0.0017365998352345277	
C44H82NO7P	27	767.582890594	44	0.47589204488021813	0.11066305966308924	0.016756622195017456	0.001857659495844071	
C45H85NO8	2	767.62751868	45	0.48670777317295033	0.1158101787171864	0.01795352378037585	0.0020388945686093465	
C48H97NO5	2	767.736675204	48	0.5191549580511481	0.13195341575049135	0.021883308478180458	0.002662694084767991	
C35H28O20	2	768.117393296	35	0.37855049024562804	0.06960308720881399	0.015558376956074009	0.0028606780231576466	
C37H52N8O10	2	768.3806398639999	37	0.4001819468310927	0.0779086656824709	0.009830787862827371	0.0016010181205235246	
C42H52N6O8	2	768.3846626239999	42	0.45426058829475413	0.1007197614904016	0.014524767653186383	0.0016558277498747809	
C39H60O15	2	768.39322122	39	0.42181340341655765	0.08668216407013662	0.013002357884719014	0.0026719694308737245	
C44H56N4O8	2	768.409814752	44	0.4758920448802183	0.1106630596630893	0.01675662219501746	0.0018576594958440724	
C40H64O14	2	768.429606728	40	0.4326291317092894	0.09124438323172263	0.012500409792115107	0.002625092774191722	
C41H69O11P	54	768.457749658	41	0.44344486000202177	0.09592358237181114	0.013487284249387334	0.002168345862931261	
C41H68O13	2	768.4659922359999	41	0.44344486000202143	0.09592358237181098	0.013487284249387351	0.0025625905652823995	
C45H69O8P	8	768.473005798	45	0.48670777317295066	0.11581017871718649	0.01795352378037587	0.0020388945686093452	
C38H73O13P	6	768.478879026	38	0.41099767512382485	0.08223692488705257	0.010979768880429374	0.0021969526431628345	
C42H73O10P	18	768.494135166	42	0.45426058829475374	0.10071976149040152	0.014524767653186372	0.0020697846873434745	
C41H73N2O9P	4	768.505368546	41	0.4434448600020215	0.09592358237181098	0.013487284249387351	0.0017741011605801218	
C39H77O12P	2	768.5152645339999	39	0.4218134034165569	0.08668216407013651	0.011562879057706463	0.002137575544698976	
C43H77O9P	70	768.530520674	43	0.46507631658748644	0.10563292058749439	0.01561412522717537	0.001953674814638843	
C42H77N2O8P	4	768.5417540540001	42	0.4542605882947541	0.10071976149040152	0.014524767653186364	0.0016558277498747798	
C44H81O8P	5	768.566906182	44	0.4758920448802183	0.1106630596630892	0.016756622195017452	0.001857659495844069	
C43H81N2O7P	19	768.578139562	43	0.46507631658748605	0.10563292058749432	0.01561412522717537	0.0016887813598582472	
C49H84O6	16	768.6267904079999	49	0.5299706863438792	0.13756845471859724	0.023310480770235724	0.00289937800341403	
C43H63NO11	2	769.440111836	43	0.46507631658748605	0.10563292058749438	0.015614125227175368	0.002387824773447475	
C40H68NO11P	39	769.452998626	40	0.43262913170928935	0.09124438323172261	0.01250040979211511	0.0020625728940077844	
C41H72NO10P	32	769.4893841339999	41	0.4434448600020218	0.09592358237181108	0.01348728424938736	0.0019712235117556928	
C42H76NO9P	43	769.5257696419999	42	0.4542605882947539	0.10071976149040159	0.014524767653186381	0.0018628062186091285	
C43H80NO8P	63	769.56215515	43	0.4650763165874861	0.10563292058749438	0.015614125227175367	0.0017365998352345264	
C44H84NO7P	23	769.5985406579999	44	0.4758920448802183	0.11066305966308926	0.016756622195017452	0.0018576594958440698	
C44H83NO9	5	769.606783236	44	0.4758920448802182	0.11066305966308917	0.016756622195017445	0.0020467069486692613	
C45H87NO8	2	769.6431687439999	45	0.48670777317295055	0.11581017871718643	0.017953523780375853	0.0020388945686093474	
C40H34O16	2	770.184685008	40	0.43262913170928946	0.0912443832317227	0.014224801788410539	0.003000106027647688	
C33H38O21	3	770.190558236	33	0.35691903366016364	0.06176542864916609	0.015402793186513273	0.0026654788168715988	
C37H38O18	11	770.205814376	37	0.40018194683109276	0.0779086656824708	0.014802684361064706	0.002881832616942344	
C34H42O20	16	770.226943744	34	0.3677347619528962	0.06562576793973905	0.015113851900186204	0.0026972107075486406	
C35H46O19	3	770.263329252	35	0.37855049024562887	0.06960308720881414	0.014780458108270337	0.0027176441219997683	
C39H62O15	4	770.408871284	39	0.42181340341655743	0.08668216407013658	0.013002357884719007	0.002671969430873723	
C40H67O12P	4	770.437014214	40	0.4326291317092899	0.09124438323172271	0.012500409792115101	0.0022500795207357656	
C40H66O14	2	770.445256792	40	0.4326291317092897	0.09124438323172251	0.012500409792115107	0.0026250927741917228	
C41H71O11P	58	770.4733997220001	41	0.443444860002022	0.095923582371811	0.013487284249387357	0.002168345862931261	
C41H70O13	6	770.4816423	41	0.44344486000202193	0.09592358237181098	0.013487284249387357	0.0025625905652823986	
C45H71O8P	14	770.488655862	45	0.4867077731729506	0.11581017871718646	0.017953523780375864	0.0020388945686093474	
C45H70O10	2	770.49689844	45	0.4867077731729504	0.11581017871718637	0.017953523780375836	0.002379891800778211	
C42H75O10P	34	770.50978523	42	0.4542605882947539	0.10071976149040152	0.014524767653186365	0.0020697846873434754	
C41H75N2O9P	7	770.52101861	41	0.44344486000202127	0.09592358237181085	0.01348728424938735	0.0017741011605801199	
C43H79O9P	24	770.546170738	43	0.46507631658748616	0.10563292058749439	0.01561412522717537	0.0019536748146388415	
C44H83O8P	6	770.582556246	44	0.4758920448802184	0.11066305966308933	0.01675662219501747	0.0018576594958440726	
C43H83N2O7P	3	770.5937896260001	43	0.4650763165874859	0.1056329205874943	0.01561412522717535	0.0016887813598582462	
C48H82O7	4	770.606054964	48	0.5191549580511472	0.13195341575049122	0.02188330847818046	0.00266269408476799	
C45H87O7P	2	770.618941754	45	0.48670777317295033	0.11581017871718632	0.017953523780375832	0.0020388945686093457	
C44H87N2O6P	2	770.6301751340001	44	0.4758920448802185	0.11066305966308923	0.016756622195017452	0.0018576594958440696	
C49H86O6	26	770.642440472	49	0.5299706863438793	0.1375684547185972	0.02331048077023571	0.002899378003414034	
[C37H39O18]+	3	771.213639408	37	0.4001819468310927	0.07790866568247089	0.014802684361064706	0.0028818326169423474	
C40H70NO11P	40	771.46864869	40	0.43262913170928935	0.09124438323172265	0.012500409792115115	0.0020625728940077844	
C44H70NO8P	2	771.4839048299999	44	0.47589204488021813	0.11066305966308926	0.016756622195017456	0.0018576594958440718	
C41H74NO10P	36	771.505034198	41	0.44344486000202155	0.09592358237181099	0.013487284249387351	0.001971223511755691	
C42H78NO9P	19	771.541419706	42	0.45426058829475446	0.1007197614904016	0.01452476765318639	0.0018628062186091276	
C43H82NO8P	65	771.577805214	43	0.4650763165874862	0.10563292058749436	0.015614125227175367	0.001736599835234527	
C43H81NO10	2	771.586047792	43	0.4650763165874861	0.1056329205874943	0.015614125227175356	0.002170749794043158	
C44H86NO7P	19	771.614190722	44	0.4758920448802187	0.11066305966308941	0.01675662219501748	0.0018576594958440726	
C44H85NO9	5	771.6224333	44	0.47589204488021797	0.11066305966308924	0.016756622195017463	0.0020467069486692626	
C36H36O19	6	772.185078932	36	0.3893662185383599	0.07369738645639133	0.015202756911363738	0.002877505540940927	
C33H40O21	63	772.2062083	33	0.3569190336601635	0.061765428649166045	0.015402793186513268	0.0026654788168715957	
C34H44O20	2	772.242593808	34	0.3677347619528962	0.06562576793973902	0.015113851900186187	0.0026972107075486423	
C39H64O15	6	772.424521348	39	0.4218134034165567	0.08668216407013637	0.013002357884718986	0.0026719694308737158	
C43H65O10P	6	772.43153491	43	0.46507631658748655	0.10563292058749446	0.015614125227175377	0.002170749794043161	
C40H69O12P	2	772.452664278	40	0.4326291317092897	0.09124438323172251	0.012500409792115107	0.002250079520735762	
C40H68O14	2	772.460906856	40	0.4326291317092894	0.09124438323172264	0.012500409792115114	0.002625092774191724	
C41H73O11P	86	772.489049786	41	0.44344486000202193	0.09592358237181106	0.013487284249387357	0.002168345862931261	
C48H68O8	2	772.491419136	48	0.5191549580511465	0.13195341575049116	0.021883308478180437	0.0026626940847679827	
C45H73O8P	14	772.504305926	45	0.4867077731729507	0.11581017871718652	0.017953523780375874	0.0020388945686093457	
C42H77O10P	21	772.525435294	42	0.45426058829475346	0.10071976149040152	0.014524767653186374	0.002069784687343475	
C41H77N2O9P	5	772.536668674	41	0.4434448600020213	0.09592358237181096	0.013487284249387346	0.0017741011605801197	
C43H81O9P	9	772.5618208019999	43	0.4650763165874858	0.10563292058749438	0.015614125227175353	0.0019536748146388424	
C44H85O8P	6	772.59820631	44	0.4758920448802187	0.11066305966308929	0.016756622195017452	0.001857659495844072	
C48H84O7	4	772.621705028	48	0.5191549580511475	0.13195341575049133	0.02188330847818046	0.002662694084767988	
C45H89O7P	2	772.634591818	45	0.48670777317295016	0.11581017871718637	0.017953523780375864	0.002038894568609347	
C44H89N2O6P	6	772.645825198	44	0.47589204488021825	0.11066305966308929	0.016756622195017463	0.0018576594958440715	
C49H88O6	34	772.6580905359999	49	0.5299706863438794	0.13756845471859722	0.023310480770235686	0.0028993780034140323	
C55H96O	2	772.746117692	55	0.594865056100273	0.17371526807577964	0.03319314280325302	0.004667104178643985	
[C36H37O19]+	9	773.1929039639999	36	0.38936621853836034	0.07369738645639134	0.015202756911363738	0.0028775055409409277	
[C33H41O21]+	10	773.214033332	33	0.356919033660164	0.061765428649166135	0.015402793186513268	0.002665478816871598	
C43H68NO9P	12	773.4631693859999	43	0.4650763165874864	0.10563292058749436	0.015614125227175356	0.0019536748146388424	
C40H72NO11P	22	773.484298754	40	0.4326291317092896	0.09124438323172251	0.012500409792115107	0.0020625728940077814	
C44H72NO8P	13	773.499554894	44	0.47589204488021786	0.11066305966308916	0.016756622195017442	0.0018576594958440694	
C41H76NO10P	26	773.5206842619999	41	0.4434448600020218	0.09592358237181102	0.013487284249387367	0.001971223511755693	
C45H76NO7P	9	773.5359404019999	45	0.48670777317294994	0.11581017871718645	0.01795352378037586	0.002038894568609347	
C42H80NO9P	9	773.55706977	42	0.4542605882947544	0.10071976149040157	0.01452476765318639	0.0018628062186091276	
C46H79NO8	2	773.5805684879999	46	0.4975235014656832	0.12107427774978596	0.01920609520691372	0.002233075003714999	
C43H84NO8P	66	773.593455278	43	0.46507631658748655	0.10563292058749436	0.015614125227175368	0.001736599835234527	
C44H88NO7P	16	773.629840786	44	0.4758920448802184	0.11066305966308937	0.016756622195017484	0.0018576594958440741	
C40H50N6O8S	2	774.34108356	40	0.4326291317092894	0.0912443832317226	0.01955102680957393	0.004123443392809412	
C40H54N8O8	2	774.4064606879999	40	0.43262913170928957	0.09124438323172267	0.012500409792115108	0.001500053013823843	
C39H67O13P	6	774.4319288339999	39	0.42181340341655765	0.08668216407013667	0.011562879057706497	0.0023157068400905625	
C36H72O13P2	6	774.444815624	36	0.3893662185383605	0.07369738645639143	0.010401886307775202	0.0019688195806437953	
C43H67O10P	18	774.447184974	43	0.4650763165874863	0.10563292058749442	0.01561412522717537	0.0021707497940431607	
C43H66O12	2	774.455427552	43	0.46507631658748644	0.10563292058749435	0.015614125227175365	0.002604899752851791	
C40H71O12P	6	774.4683143419999	40	0.43262913170929	0.09124438323172271	0.012500409792115101	0.0022500795207357665	
C44H71O9P	11	774.483570482	44	0.4758920448802177	0.11066305966308936	0.01675662219501743	0.00204670694866926	
C41H75O11P	40	774.50469985	41	0.4434448600020218	0.09592358237181096	0.01348728424938736	0.0021683458629312606	
C45H75O8P	12	774.51995599	45	0.4867077731729507	0.11581017871718652	0.017953523780375878	0.0020388945686093457	
C45H74O10	4	774.528198568	45	0.48670777317295044	0.11581017871718643	0.017953523780375843	0.002379891800778211	
C44H75N2O7P	5	774.53118937	44	0.4758920448802185	0.11066305966308926	0.016756622195017452	0.001857659495844072	
C42H79O10P	24	774.5410853579999	42	0.45426058829475413	0.1007197614904016	0.0145247676531864	0.0020697846873434763	
C41H79N2O9P	2	774.5523187379999	41	0.44344486000202155	0.09592358237181108	0.013487284249387341	0.0017741011605801225	
C43H83O9P	3	774.5774708660001	43	0.4650763165874862	0.10563292058749439	0.015614125227175361	0.001953674814638842	
C44H87O8P	25	774.613856374	44	0.4758920448802185	0.1106630596630893	0.016756622195017452	0.0018576594958440704	
C48H86O7	12	774.637355092	48	0.519154958051147	0.13195341575049122	0.021883308478180444	0.0026626940847679875	
C44H91N2O6P	2	774.6614752620001	44	0.47589204488021825	0.11066305966308923	0.01675662219501745	0.0018576594958440687	
C49H90O6	43	774.6737406	49	0.5299706863438796	0.13756845471859722	0.0233104807702357	0.0028993780034140336	
C40H53N7O5S2	2	775.3549597960001	40	0.4326291317092894	0.09124438323172264	0.03910205361914781	0.008246885565530757	0.0011298170517132962
C38H66NO11PS	4	775.409419562	38	0.41099767512382496	0.0822369248870526	0.018573475469095203	0.00371638478632103	
C38H66NO13P	2	775.427177802	38	0.4109976751238248	0.08223692488705257	0.010979768880429376	0.0021969526431628375	
C39H70NO12P	4	775.46356331	39	0.42181340341655815	0.0866821640701367	0.011562879057706504	0.0021375755446989813	
C43H70NO9P	60	775.4788194500001	43	0.4650763165874865	0.10563292058749436	0.01561412522717536	0.0019536748146388432	
C40H74NO11P	12	775.499948818	40	0.43262913170928935	0.0912443832317226	0.012500409792115108	0.002062572894007785	
C44H74NO8P	29	775.515204958	44	0.47589204488021875	0.11066305966308926	0.016756622195017473	0.0018576594958440718	
C41H78NO10P	22	775.536334326	41	0.4434448600020217	0.09592358237181108	0.013487284249387364	0.001971223511755693	
C45H78NO7P	15	775.551590466	45	0.48670777317295055	0.11581017871718641	0.017953523780375843	0.002038894568609347	
C42H82NO9P	8	775.572719834	42	0.4542605882947541	0.10071976149040156	0.014524767653186383	0.0018628062186091233	
