MOL_FORMULA	NUM_REPEATS	EXACT_MASS	NUM_CARBONS	ISOTOPE_2	ISOTOPE_3	ISOTOPE_4	ISOTOPE_5	ISOTOPE_6
C17H14N2O	5	262.110613068	17	0.18386738097644797	0.31995776135163667	0.05882979560281281	0.005090296678055977	
C15H18O4	24	262.120509056	15	0.16223592439098353	0.3199577613516366	0.05190864317895246	0.003930008464675568	
C16H14N4	2	262.121846448	16	0.17305165268371578	0.3199577613516367	0.05536921939088266	0.004491438245343509	
C14H18N2O3	5	262.13174243599997	14	0.15142019609825125	0.31995776135163667	0.04844806696702231	0.0034060073360521587	
C11H22N2O3S	5	262.135113564	11	0.11897301122005474	0.31995776135163695	0.03806633833123184	0.014459273108590772	0.0017202632617822036
C12H22O6	6	262.141638424	12	0.12978873951278688	0.3199577613516367	0.04152691454316198	0.003945066977380162	
C18H18N2	5	262.146998576	18	0.1946831092691802	0.31995776135163684	0.062290371814743	0.00572658376281297	
C16H22O3	7	262.156894564	16	0.17305165268371572	0.3199577613516367	0.055369219390882664	0.004491438245343508	
C15H22N2O2	8	262.168127944	15	0.1622359243909834	0.3199577613516363	0.051908643178952454	0.003930008464675566	
C13H22N6	2	262.190594704	13	0.14060446780551897	0.3199577613516367	0.04498749075509214	0.00291943485947328	
C17H26O2	22	262.193280072	17	0.18386738097644786	0.31995776135163667	0.0588297956028128	0.005090296678055975	
C18H30O	13	262.22966558	18	0.19468310926918023	0.3199577613516369	0.06229037181474299	0.005726583762812974	
C19H34	5	262.266051088	19	0.20549883756191267	0.31995776135163617	0.06575094802667308	0.006400299499614489	
C7H6INS	2	262.926568192	7	0.07571009804912562	0.31995776135163684	0.02422403348351117	0.014459273108590767	0.0010947129847704927
C8H10NO7P	2	263.01948829	8	0.08652582634185792	0.3199577613516367	0.027684609695441315	0.00460257814027686	
C11H9N3O3S	2	263.036462148	11	0.11897301122005466	0.3199577613516369	0.038066338331231846	0.01445927310859077	0.0017202632617822039
C12H9NO6	2	263.042987008	12	0.12978873951278694	0.3199577613516368	0.04152691454316202	0.003945066977380165	
C9H13NO6S	4	263.046358136	9	0.09734155463459004	0.31995776135163667	0.031145185907371458	0.014459273108590765	0.0014074881232763465
C8H13N3O5S	2	263.057591516	8	0.08652582634185786	0.3199577613516369	0.02768460969544133	0.014459273108590773	0.0012511005540234205
C13H13NO3S	2	263.061614276	13	0.14060446780551897	0.31995776135163656	0.044987490755092154	0.014459273108590767	0.0020330384002880575
C9H13NO8	2	263.064116376	9	0.09734155463459011	0.3199577613516366	0.03114518590737149	0.005260089303173551	
C12H13N3O2S	4	263.072847656	12	0.12978873951278674	0.31995776135163667	0.04152691454316195	0.014459273108590767	0.001876650831035129
C13H13NO5	4	263.079372516	13	0.14060446780551905	0.3199577613516369	0.044987490755092174	0.003287555814483472	
C12H13N3O4	2	263.090605896	12	0.1297887395127868	0.31995776135163656	0.04152691454316198	0.002630044651586776	
C9H17N3O4S	2	263.093977024	9	0.09734155463459013	0.31995776135163684	0.031145185907371503	0.014459273108590782	0.0014074881232763493
C17H13NO2	8	263.094628656	17	0.18386738097644795	0.3199577613516365	0.05882979560281279	0.005090296678055971	
C11H13N5O3	3	263.101839276	11	0.11897301122005459	0.3199577613516365	0.03806633833123179	0.0020585758624491065	
C16H13N3O	6	263.105862036	16	0.17305165268371578	0.31995776135163695	0.05536921939088268	0.004491438245343509	
C9H17N3O6	2	263.111735264	9	0.09734155463459016	0.31995776135163684	0.0311451859073715	0.003945066977380164	
C14H17NO4	2	263.115758024	14	0.15142019609825144	0.3199577613516369	0.04844806696702232	0.003406007336052161	
C15H13N5	4	263.117095416	15	0.16223592439098353	0.3199577613516368	0.051908643178952496	0.00393000846467557	
C13H17N3O3	2	263.12699140399997	13	0.14060446780551894	0.31995776135163656	0.04498749075509213	0.002919434859473278	
C18H17NO	5	263.131014164	18	0.1946831092691803	0.3199577613516368	0.062290371814742965	0.005726583762812975	
C12H17N5O2	2	263.138224784	12	0.12978873951278674	0.3199577613516364	0.041526914543161944	0.002470291034938926	
C17H17N3	2	263.142247544	17	0.18386738097644803	0.31995776135163645	0.05882979560281274	0.005090296678055971	
C15H21NO3	8	263.15214353199997	15	0.16223592439098358	0.3199577613516367	0.05190864317895247	0.003930008464675569	
C19H21N	4	263.167399672	19	0.2054988375619124	0.31995776135163656	0.06575094802667313	0.006400299499614501	
C16H25NS	2	263.1707708	16	0.17305165268371586	0.3199577613516366	0.05536921939088265	0.014459273108590765	0.002502201108046841
C12H25NO5	2	263.17327290000003	12	0.1297887395127868	0.3199577613516369	0.041526914543162013	0.0032875558144834726	
C16H25NO2	16	263.18852904	16	0.17305165268371567	0.3199577613516365	0.05536921939088261	0.004491438245343507	
C15H25N3O	4	263.19976241999996	15	0.16223592439098353	0.31995776135163684	0.05190864317895249	0.003930008464675569	
C7H5IO3	3	263.92834202	7	0.07571009804912562	0.31995776135163667	0.024224033483511147	0.001972533488690083	
C6H5IN2O2	8	263.93957539999997	6	0.0648943697563934	0.31995776135163667	0.020763457271580986	0.001315022325793388	
C7H9IN2O	3	263.975960908	7	0.07571009804912568	0.31995776135163656	0.024224033483511164		
C8H8O8S	2	263.993988216	8	0.08652582634185792	0.31995776135163656	0.027684609695441315	0.014459273108590768	0.0012511005540234207
C9H12O7S	2	264.030373724	9	0.09734155463459013	0.31995776135163684	0.031145185907371475	0.014459273108590765	0.001407488123276347
C12H12N2OS2	6	264.039105004	12	0.1297887395127868	0.3199577613516368	0.041526914543161986	0.028918547072623254	0.003753301773096963
C13H12O4S	2	264.04562986400003	13	0.14060446780551902	0.31995776135163645	0.04498749075509213	0.014459273108590758	0.002033038400288057
C10H8N4O5	3	264.049469356	10	0.10815728292732238	0.3199577613516367	0.034605762119301636	0.003287555814483471	
C12H12N2O3S	4	264.056863244	12	0.12978873951278683	0.3199577613516366	0.041526914543161965	0.014459273108590761	0.00187665083103513
C13H12O6	9	264.06338810399996	13	0.1406044678055191	0.3199577613516368	0.044987490755092174	0.003945066977380165	
C11H12N4O2S	3	264.06809662399996	11	0.1189730112200546	0.3199577613516367	0.038066338331231804	0.014459273108590767	0.0017202632617822021
C9H16N2O5S	4	264.077992612	9	0.09734155463459017	0.31995776135163667	0.031145185907371496	0.014459273108590767	0.0014074881232763472
C17H12O3	4	264.078644244	17	0.18386738097644803	0.3199577613516367	0.05882979560281284	0.005090296678055977	
C10H16O8	2	264.084517472	10	0.10815728292732232	0.31995776135163656	0.03460576211930166	0.005260089303173552	
C16H12N2O2	6	264.089877624	16	0.17305165268371564	0.3199577613516368	0.05536921939088267	0.004491438245343509	
C13H16N2O2S	3	264.093248752	13	0.1406044678055189	0.3199577613516366	0.04498749075509212	0.014459273108590754	0.0020330384002880566
C9H16N2O7	2	264.095750852	9	0.09734155463459004	0.31995776135163667	0.031145185907371472	0.0046025781402768565	
C14H16O5	5	264.09977361200004	14	0.1514201960982513	0.3199577613516367	0.04844806696702231	0.0034060073360521596	
C11H20O5S	2	264.10314474	11	0.11897301122005455	0.3199577613516362	0.038066338331231755	0.014459273108590758	0.0017202632617822013
C13H16N2O4	15	264.111006992	13	0.1406044678055191	0.31995776135163684	0.04498749075509215	0.002919434859473279	
C10H20N2O4S	2	264.11437811999997	10	0.1081572829273224	0.3199577613516368	0.03460576211930167	0.01445927310859077	0.0015638756925292758
C18H16O2	6	264.115029752	18	0.19468310926918023	0.3199577613516368	0.06229037181474299	0.0057265837628129755	
C11H20O7	4	264.12090298	11	0.11897301122005462	0.31995776135163706	0.038066338331231866	0.0046025781402768634	
C12H16N4O3	3	264.12224037199996	12	0.12978873951278683	0.31995776135163667	0.041526914543161986	0.002470291034938931	
C17H16N2O	9	264.126263132	17	0.18386738097644795	0.3199577613516366	0.05882979560281274	0.005090296678055971	
C15H20O4	70	264.13615912	15	0.16223592439098344	0.3199577613516363	0.05190864317895244	0.003930008464675564	
C16H16N4	2	264.137496512	16	0.1730516526837159	0.3199577613516367	0.055369219390882664	0.004491438245343508	
C14H20N2O3	9	264.14739249999997	14	0.15142019609825122	0.3199577613516363	0.04844806696702225	0.0034060073360521565	
C19H20O	3	264.15141525999996	19	0.20549883756191248	0.3199577613516366	0.06575094802667314	0.006400299499614499	
C12H24O6	3	264.157288488	12	0.12978873951278683	0.3199577613516367	0.041526914543162	0.003945066977380162	
C13H20N4O2	2	264.15862588	13	0.14060446780551905	0.3199577613516367	0.04498749075509213	0.002919434859473279	
C18H20N2	2	264.16264864	18	0.1946831092691803	0.31995776135163667	0.062290371814743006	0.005726583762812973	
C16H24O3	10	264.17254462799997	16	0.17305165268371583	0.3199577613516367	0.05536921939088262	0.004491438245343506	
C13H28O3S	2	264.175915756	13	0.14060446780551897	0.3199577613516368	0.04498749075509217	0.014459273108590772	0.0020330384002880584
C15H24N2O2	7	264.183778008	15	0.16223592439098353	0.3199577613516367	0.05190864317895248	0.00393000846467557	
C13H24N6	2	264.206244768	13	0.14060446780551902	0.31995776135163656	0.04498749075509215	0.002919434859473279	
C17H28O2	22	264.208930136	17	0.18386738097644784	0.31995776135163656	0.05882979560281277	0.005090296678055974	
C18H32O	17	264.245315644	18	0.1946831092691802	0.31995776135163656	0.06229037181474293	0.005726583762812969	
C19H36	4	264.281701152	19	0.20549883756191226	0.31995776135163656	0.06575094802667307	0.0064002994996144955	
C6H4INO3	7	264.923590988	6	0.06489436975639343	0.31995776135163684	0.020763457271581003	0.0019725334886900826	
C5H4IN3O2	3	264.934824368	5	0.05407864146366119	0.3199577613516368	0.017302881059650835	0.001315022325793389	
C10H7N3O4S	2	265.015726704	10	0.10815728292732239	0.31995776135163684	0.03460576211930167	0.01445927310859077	0.0015638756925292763
C11H11N3OS2	2	265.034353972	11	0.11897301122005452	0.3199577613516367	0.03806633833123182	0.028918548783506647	0.003440526828887834
C7H11N3O6S	3	265.036856072	7	0.07571009804912565	0.31995776135163684	0.024224033483511164	0.014459273108590772	0.0010947129847704935
C12H11NO4S	2	265.040878832	12	0.1297887395127868	0.31995776135163667	0.041526914543161965	0.014459273108590761	0.0018766508310351295
C10H11N5O2S	2	265.063345592	10	0.10815728292732239	0.3199577613516366	0.03460576211930165	0.014459273108590767	0.001563875692529275
C11H11N3O5	4	265.069870452	11	0.11897301122005455	0.31995776135163667	0.038066338331231804	0.003287555814483471	
C16H11NO3	9	265.07389321200003	16	0.17305165268371572	0.31995776135163667	0.0553692193908826	0.004491438245343506	
C10H11N5O4	2	265.08110383200005	10	0.10815728292732239	0.3199577613516369	0.03460576211930168	0.0026300446515867787	
C12H15N3O2S	6	265.08849771999996	12	0.12978873951278697	0.31995776135163684	0.04152691454316203	0.01445927310859077	0.001876650831035132
C8H15N3O7	3	265.09099982	8	0.08652582634185796	0.31995776135163684	0.027684609695441335	0.00460257814027686	
C13H15NO5	7	265.09502258	13	0.14060446780551905	0.3199577613516366	0.044987490755092126	0.0032875558144834695	
C12H15N3O4	3	265.10625596	12	0.12978873951278674	0.3199577613516366	0.04152691454316196	0.0026300446515867756	
C17H15NO2	11	265.11027872	17	0.18386738097644797	0.3199577613516367	0.05882979560281282	0.005090296678055975	
C10H19NO7	2	265.116151948	10	0.10815728292732239	0.31995776135163667	0.03460576211930167	0.00460257814027686	
C11H15N5O3	7	265.11748933999996	11	0.11897301122005459	0.3199577613516364	0.03806633833123182	0.002058575862449107	
C16H15N3O	6	265.12151209999996	16	0.17305165268371578	0.3199577613516368	0.05536921939088266	0.00449143824534351	
C13H19N3OS	2	265.124883228	13	0.14060446780551905	0.31995776135163645	0.044987490755092126	0.014459273108590753	0.0020330384002880558
C14H19NO4	14	265.131408088	14	0.15142019609825141	0.3199577613516365	0.04844806696702233	0.003406007336052159	
C18H19NO	8	265.146664228	18	0.19468310926918025	0.31995776135163645	0.06229037181474297	0.00572658376281297	
C17H19N3	5	265.157897608	17	0.18386738097644786	0.3199577613516365	0.05882979560281278	0.005090296678055973	
C14H23N3S	2	265.161268736	14	0.15142019609825122	0.31995776135163645	0.048448066967022266	0.014459273108590754	0.002189425969540984
C15H23NO3	8	265.167793596	15	0.1622359243909835	0.3199577613516367	0.05190864317895248	0.00393000846467557	
C14H23N3O2	2	265.179026976	14	0.15142019609825122	0.3199577613516367	0.0484480669670223	0.003406007336052162	
C19H23N	2	265.183049736	19	0.20549883756191237	0.3199577613516367	0.0657509480266731	0.006400299499614497	
C16H27NO2	4	265.204179104	16	0.17305165268371556	0.31995776135163667	0.055369219390882615	0.004491438245343505	
C3H8O10P2	3	265.959269716	3	0.03244718487819671	0.31995776135163667	0.01038172863579049	0.006575111628966942	
C11H10N2O2S2	2	266.01836956	11	0.11897301122005464	0.31995776135163684	0.03806633833123182	0.028918547072623257	0.003440526625338882
C12H10O7	2	266.04265266	12	0.12978873951278683	0.3199577613516364	0.04152691454316196	0.004602578140276855	
C12H14N2OS2	2	266.05475506799996	12	0.1297887395127868	0.3199577613516368	0.041526914543162	0.028918547072623233	0.0037533017730969616
C16H10O4	3	266.0579088	16	0.1730516526837157	0.31995776135163667	0.05536921939088263	0.004491438245343506	
C9H14O9	2	266.063782028	9	0.09734155463459009	0.31995776135163634	0.03114518590737147	0.005917600466070242	
C15H10N2O3	5	266.06914218	15	0.16223592439098347	0.31995776135163656	0.05190864317895245	0.003930008464675568	
C12H14N2O3S	5	266.072513308	12	0.12978873951278683	0.3199577613516366	0.041526914543161965	0.01445927310859076	0.0018766508310351297
C13H14O6	5	266.079038168	13	0.14060446780551916	0.3199577613516366	0.044987490755092154	0.003945066977380167	
C14H10N4O2	2	266.08037556	14	0.1514201960982514	0.319957761351637	0.048448066967022335	0.0034060073360521604	
C16H14N2S	3	266.087769448	16	0.17305165268371586	0.31995776135163656	0.05536921939088266	0.01445927310859076	0.0025022011080468405
C12H14N2O5	3	266.09027154800003	12	0.12978873951278685	0.31995776135163667	0.041526914543161965	0.0032875558144834704	
C17H14O3	21	266.094294308	17	0.18386738097644784	0.3199577613516367	0.05882979560281277	0.005090296678055976	
C10H18O8	3	266.10016753599996	10	0.10815728292732231	0.3199577613516367	0.03460576211930166	0.005260089303173551	
C11H14N4O4	15	266.101504928	11	0.1189730112200546	0.3199577613516369	0.03806633833123184	0.0026300446515867756	
C16H14N2O2	12	266.105527688	16	0.17305165268371575	0.31995776135163684	0.055369219390882615	0.004491438245343508	
C13H18N2O2S	2	266.108898816	13	0.14060446780551902	0.31995776135163667	0.04498749075509211	0.014459273108590763	0.002033038400288057
C10H14N6O3	3	266.11273830799996	10	0.10815728292732232	0.31995776135163656	0.03460576211930166	0.00197253348869008	
C14H18O5	7	266.115423676	14	0.15142019609825147	0.31995776135163695	0.04844806696702234	0.0034060073360521626	
C15H14N4O	4	266.11676106799996	15	0.16223592439098344	0.3199577613516365	0.05190864317895246	0.003930008464675568	
C13H18N2O4	8	266.126657056	13	0.14060446780551908	0.31995776135163667	0.04498749075509214	0.0029194348594732797	
C18H18O2	12	266.130679816	18	0.1946831092691803	0.3199577613516367	0.06229037181474301	0.005726583762812979	
C12H18N4O3	2	266.137890436	12	0.12978873951278685	0.3199577613516369	0.04152691454316201	0.0024702910349389292	
C17H18N2O	7	266.141913196	17	0.18386738097644803	0.3199577613516366	0.05882979560281284	0.005090296678055977	
C15H22O4	56	266.151809184	15	0.16223592439098353	0.3199577613516366	0.05190864317895247	0.003930008464675567	
C12H26O4S	2	266.155180312	12	0.12978873951278685	0.3199577613516366	0.041526914543162013	0.014459273108590773	0.0018766508310351312
C14H22N2O3	7	266.16304256399997	14	0.15142019609825125	0.31995776135163684	0.048448066967022335	0.00340600733605216	
C12H27O4P	3	266.164695974	12	0.12978873951278685	0.3199577613516368	0.041526914543162	0.002630044651586777	
C12H26O6	2	266.172938552	12	0.1297887395127868	0.31995776135163667	0.041526914543162	0.003945066977380161	
C18H22N2	9	266.178298704	18	0.1946831092691803	0.31995776135163634	0.06229037181474294	0.0057265837628129685	
C16H26O3	25	266.18819469199997	16	0.17305165268371583	0.3199577613516367	0.05536921939088267	0.004491438245343509	
C17H30O2	23	266.2245802	17	0.1838673809764479	0.31995776135163634	0.058829795602812734	0.005090296678055968	
C18H34O	19	266.26096570799996	18	0.19468310926918025	0.3199577613516369	0.06229037181474301	0.0057265837628129755	
C19H38	6	266.297351216	19	0.2054988375619127	0.3199577613516362	0.06575094802667307	0.006400299499614488	
C12H13NO4S	2	267.056528896	12	0.1297887395127868	0.3199577613516368	0.041526914543162	0.014459273108590773	0.0018766508310351312
C11H13N3O3S	3	267.067762276	11	0.11897301122005452	0.3199577613516367	0.038066338331231804	0.014459273108590767	0.0017202632617822021
C12H13NO6	2	267.074287136	12	0.12978873951278677	0.31995776135163667	0.041526914543161986	0.003945066977380162	
C9H17NO6S	3	267.077658264	9	0.09734155463459009	0.3199577613516366	0.031145185907371482	0.01445927310859076	0.0014074881232763472
C15H13N3S	6	267.083018416	15	0.1622359243909835	0.3199577613516367	0.05190864317895247	0.014459273108590765	0.002345813538793913
C11H13N3O5	8	267.085520516	11	0.11897301122005455	0.31995776135163656	0.03806633833123182	0.0032875558144834687	
C16H13NO3	8	267.089543276	16	0.17305165268371583	0.31995776135163667	0.05536921939088265	0.004491438245343512	
C13H17NO3S	2	267.092914404	13	0.1406044678055191	0.3199577613516367	0.04498749075509217	0.014459273108590763	0.0020330384002880575
C9H17NO8	3	267.095416504	9	0.0973415546345901	0.3199577613516364	0.03114518590737146	0.005260089303173549	
C10H13N5O4	14	267.096753896	10	0.10815728292732238	0.3199577613516367	0.03460576211930166	0.002630044651586777	
C15H13N3O2	10	267.100776656	15	0.16223592439098344	0.31995776135163656	0.05190864317895247	0.0039300084646755684	
C13H17NO5	2	267.110672644	13	0.1406044678055191	0.31995776135163695	0.04498749075509218	0.0032875558144834726	
C12H17N3O4	3	267.121906024	12	0.12978873951278688	0.3199577613516366	0.041526914543162034	0.0026300446515867756	
C17H17NO2	7	267.125928784	17	0.18386738097644795	0.3199577613516367	0.0588297956028128	0.005090296678055974	
C14H21NO2S	2	267.12929991199996	14	0.15142019609825133	0.3199577613516366	0.0484480669670223	0.014459273108590765	0.0021894259695409844
C10H21NO7	2	267.131802012	10	0.10815728292732232	0.31995776135163656	0.03460576211930164	0.004602578140276859	
C16H17N3O	6	267.137162164	16	0.17305165268371583	0.319957761351637	0.0553692193908827	0.004491438245343512	
C11H26NO2PS	2	267.142186702	11	0.11897301122005459	0.31995776135163634	0.038066338331231825	0.014459273108590765	0.0017202632617822032
C14H21NO4	7	267.147058152	14	0.1514201960982514	0.31995776135163684	0.04844806696702233	0.003406007336052162	
C15H17N5	3	267.14839554400004	15	0.16223592439098342	0.3199577613516362	0.05190864317895243	0.003930008464675563	
C18H21NO	11	267.162314292	18	0.19468310926918025	0.31995776135163656	0.062290371814742965	0.005726583762812974	
C17H21N3	2	267.173547672	17	0.18386738097644803	0.3199577613516369	0.05882979560281285	0.00509029667805598	
C15H25NO3	4	267.18344366	15	0.16223592439098358	0.3199577613516366	0.05190864317895248	0.00393000846467557	
C6H5IO2S	2	267.9054984	6	0.06489436975639343	0.31995776135163684	0.020763457271580996	0.014459273108590768	
C11H12N2O2S2	2	268.034019624	11	0.11897301122005458	0.3199577613516366	0.038066338331231825	0.02891854707262324	0.0034405266253388824
C15H8O5	3	268.037173356	15	0.16223592439098353	0.3199577613516365	0.051908643178952454	0.003930008464675569	
C14H8N2O4	6	268.048406736	14	0.15142019609825125	0.3199577613516368	0.04844806696702231	0.003406007336052161	
C8H16N2O4S2	7	268.055148992	8	0.08652582634185793	0.3199577613516368	0.027684609695441315	0.02891854707262324	0.002502201182064641
C15H12N2OS	9	268.067034004	15	0.16223592439098347	0.3199577613516365	0.05190864317895246	0.014459273108590756	0.002345813538793911
C11H12N2O6	4	268.069536104	11	0.11897301122005471	0.31995776135163706	0.03806633833123185	0.003945066977380168	
C16H12O4	52	268.073558864	16	0.17305165268371578	0.3199577613516365	0.05536921939088263	0.004491438245343506	
C14H12N4S	5	268.078267384	14	0.15142019609825125	0.3199577613516368	0.04844806696702232	0.014459273108590772	0.0021894259695409866
C9H16O9	5	268.079432092	9	0.0973415546345901	0.31995776135163656	0.031145185907371472	0.005917600466070244	
C10H12N4O5	7	268.080769484	10	0.10815728292732235	0.31995776135163634	0.03460576211930162	0.0032875558144834674	
C15H12N2O3	11	268.08479224399997	15	0.16223592439098364	0.3199577613516369	0.05190864317895253	0.003930008464675572	
C12H16N2O3S	4	268.088163372	12	0.1297887395127868	0.3199577613516369	0.041526914543161986	0.01445927310859077	0.0018766508310351295
C20H12O	5	268.088815004	20	0.21631456585464476	0.3199577613516369	0.06921152423860331	0.007111443888460557	
C13H16O6	4	268.094688232	13	0.14060446780551897	0.31995776135163695	0.04498749075509216	0.003945066977380164	
C16H16N2S	3	268.10341951199996	16	0.17305165268371583	0.31995776135163667	0.05536921939088266	0.014459273108590765	0.002502201108046841
C12H16N2O5	5	268.105921612	12	0.12978873951278685	0.3199577613516367	0.041526914543161986	0.0032875558144834726	
C17H16O3	10	268.109944372	17	0.1838673809764479	0.31995776135163667	0.0588297956028128	0.005090296678055977	
C10H16N6OS	2	268.110630132	10	0.10815728292732238	0.3199577613516368	0.03460576211930167	0.01445927310859077	0.0015638756925292756
C11H16N4O4	10	268.117154992	11	0.11897301122005464	0.3199577613516366	0.03806633833123182	0.0026300446515867774	
C16H16N2O2	9	268.121177752	16	0.17305165268371578	0.3199577613516368	0.05536921939088266	0.004491438245343509	
C21H16	2	268.125200512	21	0.22713029414737698	0.3199577613516364	0.07267210045053335	0.007860016929351132	
C14H20O5	5	268.13107374	14	0.1514201960982513	0.3199577613516367	0.04844806696702232	0.0034060073360521626	
C13H20N2O4	3	268.14230712	13	0.14060446780551908	0.3199577613516368	0.044987490755092154	0.0029194348594732806	
C18H20O2	13	268.14632988	18	0.19468310926918	0.31995776135163667	0.0622903718147429	0.005726583762812972	
C12H20N4O3	6	268.1535405	12	0.12978873951278674	0.31995776135163656	0.041526914543161944	0.0024702910349389292	
C17H20N2O	11	268.15756325999996	17	0.1838673809764479	0.3199577613516367	0.05882979560281278	0.00509029667805598	
C15H24O4	22	268.167459248	15	0.16223592439098353	0.31995776135163656	0.051908643178952454	0.003930008464675568	
C16H28O3	11	268.20384475599997	16	0.17305165268371575	0.3199577613516361	0.055369219390882574	0.004491438245343503	
C17H32O2	58	268.240230264	17	0.18386738097644795	0.31995776135163667	0.0588297956028128	0.005090296678055984	
C18H36O	12	268.276615772	18	0.19468310926918014	0.3199577613516363	0.06229037181474289	0.005726583762812964	
C19H40	16	268.31300128	19	0.20549883756191267	0.3199577613516363	0.06575094802667307	0.006400299499614488	
C11H11NO3S2	4	269.018035212	11	0.11897301122005459	0.3199577613516367	0.03806633833123182	0.028918546217181523	0.0034405265235644047
C7H12NO8P	2	269.030052974	7	0.07571009804912561	0.31995776135163667	0.024224033483511143	0.005260089303173552	
C8H16NO3PS2	2	269.030922002	8	0.08652582634185786	0.31995776135163656	0.027684609695441315	0.028918546217181516	0.0025022011080468396
C11H11NO5S	4	269.035793452	11	0.11897301122005455	0.31995776135163656	0.03806633833123181	0.014459273108590756	0.0017202632617822026
C10H11N3O4S	3	269.04702683200003	10	0.10815728292732235	0.3199577613516366	0.03460576211930165	0.014459273108590763	0.001563875692529275
C14H11N3OS	4	269.062282972	14	0.15142019609825122	0.3199577613516367	0.04844806696702231	0.014459273108590772	0.0021894259695409853
C10H11N3O6	2	269.064785072	10	0.10815728292732237	0.3199577613516371	0.03460576211930169	0.003945066977380166	
C12H15NO4S	6	269.07217896	12	0.12978873951278683	0.3199577613516367	0.041526914543162	0.014459273108590761	0.0018766508310351295
C14H11N3O3	2	269.08004121199997	14	0.15142019609825125	0.3199577613516366	0.048448066967022294	0.0034060073360521587	
C12H15NO6	4	269.0899372	12	0.1297887395127868	0.3199577613516366	0.041526914543161986	0.003945066977380164	
C13H11N5O2	2	269.091274592	13	0.14060446780551902	0.3199577613516366	0.04498749075509214	0.0029194348594732793	
C16H15NO3	13	269.10519333999997	16	0.17305165268371567	0.3199577613516366	0.055369219390882636	0.004491438245343507	
C13H19NO3S	2	269.10856446799994	13	0.14060446780551908	0.3199577613516364	0.04498749075509216	0.014459273108590751	0.002033038400288058
C10H15N5O4	5	269.11240396000005	10	0.10815728292732245	0.31995776135163684	0.034605762119301706	0.002630044651586779	
C15H15N3O2	5	269.11642672	15	0.16223592439098353	0.3199577613516369	0.05190864317895251	0.00393000846467557	
C12H19N3O2S	2	269.119797848	12	0.12978873951278688	0.31995776135163684	0.04152691454316198	0.014459273108590772	0.0018766508310351295
C20H15N	3	269.12044948	20	0.21631456585464462	0.31995776135163656	0.0692115242386033	0.007111443888460551	
C14H15N5O	5	269.1276601	14	0.1514201960982514	0.31995776135163695	0.04844806696702232	0.0034060073360521626	
C17H19NO2	2	269.141578848	17	0.18386738097644795	0.3199577613516368	0.058829795602812804	0.005090296678055975	
C14H23NO2S	6	269.144949976	14	0.15142019609825125	0.31995776135163684	0.04844806696702234	0.014459273108590767	0.002189425969540985
C11H19N5O3	2	269.148789468	11	0.11897301122005469	0.3199577613516369	0.03806633833123185	0.0020585758624491086	
C14H23NO4	7	269.162708216	14	0.15142019609825122	0.31995776135163656	0.04844806696702229	0.0034060073360521583	
C15H19N5	2	269.16404560800004	15	0.1622359243909835	0.3199577613516364	0.051908643178952454	0.0039300084646755684	
C18H23NO	6	269.177964356	18	0.19468310926918014	0.3199577613516366	0.062290371814742944	0.0057265837628129685	
C15H27NO3	2	269.19909372399997	15	0.16223592439098353	0.3199577613516367	0.05190864317895249	0.00393000846467557	
C14H27N3O2	2	269.210327104	14	0.1514201960982513	0.31995776135163667	0.04844806696702231	0.00340600733605216	
C15H10O5	42	270.05282342	15	0.16223592439098358	0.31995776135163667	0.05190864317895247	0.003930008464675571	
C13H10N4OS	2	270.05753194	13	0.14060446780551897	0.31995776135163617	0.044987490755092084	0.01445927310859074	0.002033038400288055
C14H10N2O4	8	270.0640568	14	0.15142019609825122	0.3199577613516367	0.0484480669670223	0.0034060073360521604	
C11H14N2O4S	3	270.067427928	11	0.11897301122005464	0.31995776135163667	0.03806633833123183	0.014459273108590784	0.0017202632617822039
C12H14O7	2	270.073952788	12	0.12978873951278683	0.31995776135163667	0.04152691454316201	0.004602578140276858	
C18H10N2O	2	270.07931294	18	0.1946831092691802	0.3199577613516368	0.062290371814743006	0.005726583762812973	
C15H14N2OS	11	270.082684068	15	0.1622359243909835	0.31995776135163684	0.051908643178952524	0.01445927310859076	0.002345813538793913
C10H23O2PS2	2	270.087708606	10	0.1081572829273224	0.3199577613516369	0.03460576211930166	0.028918546217181564	0.0031277513850585525
C16H14O4	47	270.089208928	16	0.17305165268371578	0.3199577613516366	0.05536921939088264	0.004491438245343509	
C9H18O9	3	270.095082156	9	0.09734155463459011	0.31995776135163656	0.031145185907371475	0.005917600466070242	
C10H14N4O5	3	270.09641954800003	10	0.10815728292732238	0.31995776135163667	0.03460576211930164	0.003287555814483472	
C15H14N2O3	16	270.10044230799997	15	0.16223592439098353	0.31995776135163667	0.05190864317895247	0.003930008464675568	
C12H18N2O3S	4	270.103813436	12	0.12978873951278666	0.31995776135163645	0.041526914543161965	0.01445927310859075	0.0018766508310351273
C13H18O6	3	270.110338296	13	0.14060446780551905	0.3199577613516367	0.044987490755092154	0.003945066977380164	
C14H14N4O2	3	270.111675688	14	0.15142019609825125	0.3199577613516366	0.0484480669670223	0.003406007336052161	
C19H14N2	3	270.115698448	19	0.2054988375619124	0.31995776135163667	0.0657509480266731	0.006400299499614497	
C16H18N2S	3	270.119069576	16	0.17305165268371575	0.31995776135163645	0.0553692193908826	0.014459273108590768	0.002502201108046841
C12H18N2O5	2	270.12157167600003	12	0.12978873951278683	0.31995776135163684	0.041526914543162013	0.0032875558144834735	
